🇨🇳电视频道,#genre#
北京卫视,http://121.19.134.225:808/tsfile/live/1015_1.m3u8
天津卫视,http://121.19.134.225:808/tsfile/live/1016_1.m3u8
辽宁卫视,http://121.19.134.225:808/tsfile/live/1017_1.m3u8
山东卫视,http://121.19.134.225:808/tsfile/live/1018_1.m3u8
云南卫视,http://121.19.134.225:808/tsfile/live/0119_1.m3u8
河南卫视,http://121.19.134.225:808/tsfile/live/1019_1.m3u8
黑龙江卫视,http://121.19.134.225:808/tsfile/live/1020_1.m3u8
四川卫视,http://121.19.134.225:808/tsfile/live/1021_1.m3u8
江西卫视,http://121.19.134.225:808/tsfile/live/1022_1.m3u8
贵州卫视,http://121.19.134.225:808/tsfile/live/1023_1.m3u8
深圳卫视,http://121.19.134.225:808/tsfile/live/1024_1.m3u8
湖北卫视,http://121.19.134.225:808/tsfile/live/1025_1.m3u8
东方卫视,http://121.19.134.225:808/tsfile/live/1026_1.m3u8
重庆卫视,http://121.19.134.225:808/tsfile/live/1027_1.m3u8
广东卫视,http://121.19.134.225:808/tsfile/live/1028_1.m3u8
广西卫视,http://121.19.134.225:808/tsfile/live/0113_1.m3u8
吉林卫视,http://121.19.134.225:808/tsfile/live/1029_1.m3u8
陕西卫视,http://121.19.134.225:808/tsfile/live/0136_1.m3u8
内蒙古卫视,http://121.19.134.225:808/tsfile/live/0109_1.m3u8
青海卫视,http://121.19.134.225:808/tsfile/live/0140_1.m3u8
海南卫视,http://121.19.134.225:808/tsfile/live/1030_1.m3u8
宁夏卫视,http://121.19.134.225:808/tsfile/live/0112_1.m3u8
西藏卫视,http://121.19.134.225:808/tsfile/live/0111_1.m3u8
新疆卫视,http://121.19.134.225:808/tsfile/live/0110_1.m3u8
金鹰卡通,http://121.19.134.225:808/tsfile/live/1032_1.m3u8
山东教育,http://121.19.134.225:808/tsfile/live/1033_1.m3u8
纪实人文,http://121.19.134.225:808/tsfile/live/1034_1.m3u8
CETV1,http://121.19.134.225:808/tsfile/live/1035_1.m3u8
BTV冬奥纪实,http://121.19.134.225:808/tsfile/live/1036_1.m3u8
金鹰纪实,http://121.19.134.225:808/tsfile/live/1037_1.m3u8
CETV2,http://121.19.134.225:808/tsfile/live/1038_1.m3u8
CETV4,http://121.19.134.225:808/tsfile/live/1039_1.m3u8
中国交通,http://121.19.134.225:808/tsfile/live/1040_1.m3u8
黄河卫视,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
河北卫视,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=hbws
河北经济,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=jjsh
河北农民,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=nnpd
河北都市,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=hbds
河北影视,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=hbys
河北少儿,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=sekj
河北公共,http://mh36812998.ccmjzhao.xyz/hebei/河北.php?id=hbgg
CHC-家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8
CHC-动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8
CHC-高清电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8
CCTV-1,http://61.54.14.232:9801/tsfile/live/1001_1.m3u8
CCTV-2,http://61.54.14.232:9801/tsfile/live/1002_1.m3u8
CCTV-3,http://61.54.14.232:9801/tsfile/live/1003_1.m3u8
CCTV-4,http://61.54.14.232:9801/tsfile/live/1004_1.m3u8
CCTV-5,http://61.54.14.232:9801/tsfile/live/1005_1.m3u8
CCTV-6,http://61.54.14.232:9801/tsfile/live/1006_1.m3u8
CCTV-7,http://61.54.14.232:9801/tsfile/live/1007_1.m3u8
CCTV-8,http://61.54.14.232:9801/tsfile/live/1008_1.m3u8
CCTV-9,http://61.54.14.232:9801/tsfile/live/1009_1.m3u8
CCTV-10,http://61.54.14.232:9801/tsfile/live/1010_1.m3u8
CCTV-11,http://61.54.14.232:9801/tsfile/live/1011_1.m3u8
CCTV-12,http://61.54.14.232:9801/tsfile/live/1012_1.m3u8
CCTV-13,http://61.54.14.232:9801/tsfile/live/1013_1.m3u8
CCTV-14,http://61.54.14.232:9801/tsfile/live/1014_1.m3u8
CCTV-15,http://61.54.14.232:9801/tsfile/live/1015_1.m3u8
河南卫视,http://61.54.14.232:9801/tsfile/live/1016_1.m3u8
湖南卫视,http://61.54.14.232:9801/tsfile/live/1017_1.m3u8
江苏卫视,http://61.54.14.232:9801/tsfile/live/1018_1.m3u8
浙江卫视,http://61.54.14.232:9801/tsfile/live/1019_1.m3u8
北京卫视,http://61.54.14.232:9801/tsfile/live/1020_1.m3u8
上海卫视,http://61.54.14.232:9801/tsfile/live/1021_1.m3u8
天津卫视,http://61.54.14.232:9801/tsfile/live/1022_1.m3u8
山东卫视,http://61.54.14.232:9801/tsfile/live/1023_1.m3u8
安徽卫视,http://61.54.14.232:9801/tsfile/live/1024_1.m3u8
深圳卫视,http://61.54.14.232:9801/tsfile/live/1025_1.m3u8
江西卫视,http://61.54.14.232:9801/tsfile/live/1026_1.m3u8
湖北卫视,http://61.54.14.232:9801/tsfile/live/1027_1.m3u8
四川卫视,http://61.54.14.232:9801/tsfile/live/1028_1.m3u8
云南卫视,http://61.54.14.232:9801/tsfile/live/1029_1.m3u8
贵州卫视,http://61.54.14.232:9801/tsfile/live/1030_1.m3u8
辽宁卫视,http://61.54.14.232:9801/tsfile/live/1031_1.m3u8
东南卫视,http://61.54.14.232:9801/tsfile/live/1032_1.m3u8
重庆卫视,http://61.54.14.232:9801/tsfile/live/1033_1.m3u8
广东卫视,http://61.54.14.232:9801/tsfile/live/1034_1.m3u8
广西卫视,http://61.54.14.232:9801/tsfile/live/1035_1.m3u8
河北卫视,http://61.54.14.232:9801/tsfile/live/1036_1.m3u8
吉林卫视,http://61.54.14.232:9801/tsfile/live/1037_1.m3u8
山西卫视,http://61.54.14.232:9801/tsfile/live/1038_1.m3u8
陕西卫视,http://61.54.14.232:9801/tsfile/live/1039_1.m3u8
甘肃卫视,http://61.54.14.232:9801/tsfile/live/1040_1.m3u8
宁夏卫视,http://61.54.14.232:9801/tsfile/live/1041_1.m3u8
青海卫视,http://61.54.14.232:9801/tsfile/live/1042_1.m3u8
内蒙古卫视,http://61.54.14.232:9801/tsfile/live/1043_1.m3u8
CETV-1,http://61.54.14.232:9801/tsfile/live/1044_1.m3u8
新疆卫视,http://61.54.14.232:9801/tsfile/live/1045_1.m3u8
厦门卫视,http://61.54.14.232:9801/tsfile/live/1046_1.m3u8
兵团卫视,http://61.54.14.232:9801/tsfile/live/1047_1.m3u8
经典电影,http://61.54.14.232:9801/tsfile/live/1048_1.m3u8
北京卫视,http://live.sjsrm.com/bjsjs/sd/live.m3u8
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
黄河卫视,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
CCTV1,http://220.164.192.48:50085/tsfile/live/0002_1.m3u8
CCTV2,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8
CCTV2,http://124.165.251.82:9999/tsfile/live/0002_1.m3u8
CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8
CCTV3,http://124.165.251.82:9999/tsfile/live/0003_1.m3u8
CCTV4,http://220.164.192.48:50085/tsfile/live/0005_1.m3u8
CCTV5,http://220.164.192.48:50085/tsfile/live/0006_1.m3u8
CCTV5,http://124.165.251.82:9999/tsfile/live/0005_1.m3u8
CCTV5+,http://124.165.251.82:9999/tsfile/live/0019_1.m3u8
CCTV6,http://220.164.192.48:50085/tsfile/live/0007_1.m3u8
CCTV7,http://220.164.192.48:50085/tsfile/live/0008_1.m3u8
CCTV8,http://220.164.192.48:50085/tsfile/live/0009_1.m3u8
CCTV8,http://124.165.251.82:9999/tsfile/live/0008_1.m3u8
CCTV9,http://220.164.192.48:50085/tsfile/live/0010_1.m3u8
CCTV10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8
CCTV10,http://124.165.251.82:9999/tsfile/live/0010_1.m3u8
CCTV11,http://220.164.192.48:50085/tsfile/live/0012_1.m3u8
CCTV12,http://220.164.192.48:50085/tsfile/live/0013_1.m3u8
CCTV13,http://220.164.192.48:50085/tsfile/live/0014_1.m3u8
CCTV13,http://124.165.251.82:9999/tsfile/live/0013_1.m3u8
CCTV14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8
CCTV15,http://220.164.192.48:50085/tsfile/live/0016_1.m3u8
CCTV16,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8
CCTV17,http://220.164.192.48:50085/tsfile/live/0018_1.m3u8
上海东方卫视,http://220.164.192.48:50085/tsfile/live/0122_1.m3u8
东方卫视,http://124.165.251.82:9999/tsfile/live/0107_1.m3u8
云南卫视,http://124.165.251.82:9999/tsfile/live/0119_1.m3u8
云南卫视,http://220.164.192.48:50085/tsfile/live/0019_1.m3u8
北京卫视,http://220.164.192.48:50085/tsfile/live/0135_1.m3u8
北京卫视,http://124.165.251.82:9999/tsfile/live/0122_1.m3u8
厦门卫视,http://220.164.192.48:50085/tsfile/live/1004_1.m3u8
吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8
四川卫视,http://124.165.251.82:9999/tsfile/live/0123_1.m3u8
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8
大亚湾区卫视,http://220.164.192.48:50085/tsfile/live/0115_1.m3u8
天津卫视,http://220.164.192.48:50085/tsfile/live/0130_1.m3u8
安徽卫视,http://182.241.192.2:9901/tsfile/live/0130_1.m3u8
山西卫视,http://220.164.192.48:50085/tsfile/live/0117_1.m3u8
广东卫视,http://124.165.251.82:9999/tsfile/live/0125_1.m3u8
广东卫视,http://220.164.192.48:50085/tsfile/live/0139_1.m3u8
广西卫视,http://124.165.251.82:9999/tsfile/live/0113_1.m3u8
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8
星空卫视,http://histar-proxy.isus.cc/star-xing-kong
江苏卫视,http://220.164.192.48:50085/tsfile/live/0128_1.m3u8
江苏卫视,http://124.165.251.82:9999/tsfile/live/0127_1.m3u8
江西卫视,http://124.165.251.82:9999/tsfile/live/0138_1.m3u8
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8
河南卫视,http://124.165.251.82:9999/tsfile/live/0139_1.m3u8
浙江卫视,http://220.164.192.48:50085/tsfile/live/0127_1.m3u8
浙江卫视,http://124.165.251.82:9999/tsfile/live/0124_1.m3u8
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8
深圳卫视,http://124.165.251.82:9999/tsfile/live/0126_1.m3u8
深圳卫视,http://220.164.192.48:50085/tsfile/live/0142_1.m3u8
湖北卫视,http://220.164.192.48:50085/tsfile/live/0123_1.m3u8
湖南卫视,http://124.165.251.82:9999/tsfile/live/0128_1.m3u8
湖南卫视,http://220.164.192.48:50085/tsfile/live/0107_1.m3u8
甘肃卫视,http://220.164.192.48:50085/tsfile/live/0141_1.m3u8
福建东南卫视,http://220.164.192.48:50085/tsfile/live/0120_1.m3u8
贵州卫视,http://220.164.192.48:50085/tsfile/live/0125_1.m3u8
辽林卫视,http://220.164.192.48:50085/tsfile/live/0132_1.m3u8
重庆卫视,http://124.165.251.82:9999/tsfile/live/0142_1.m3u8
陕西卫视,http://220.164.192.48:50085/tsfile/live/0136_1.m3u8
青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8
青海卫视,http://124.165.251.82:9999/tsfile/live/0140_1.m3u8
CCTV1-综合,http://61.175.237.198:9901/tsfile/live/0001_1.m3u8
CCTV2-财经,http://61.175.237.198:9901/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://61.175.237.198:9901/tsfile/live/0003_1.m3u8
CCTV4-中文国际,http://61.175.237.198:9901/tsfile/live/0004_1.m3u8
CCTV5-体育,http://61.175.237.198:9901/tsfile/live/0005_1.m3u8
CCTV6-电影,http://61.175.237.198:9901/tsfile/live/0006_1.m3u8
CCTV7-国防军事,http://61.175.237.198:9901/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://61.175.237.198:9901/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://61.175.237.198:9901/tsfile/live/0009_1.m3u8
CCTV10-科教,http://61.175.237.198:9901/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://61.175.237.198:9901/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://61.175.237.198:9901/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://61.175.237.198:9901/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://61.175.237.198:9901/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://61.175.237.198:9901/tsfile/live/0015_1.m3u8
CCTVNEWS,http://61.175.237.198:9901/tsfile/live/0016_1.m3u8
河南卫视,http://61.175.237.198:9901/tsfile/live/0139_1.m3u8
湖南卫视,http://61.175.237.198:9901/tsfile/live/0128_1.m3u8
陕西卫视,http://61.175.237.198:9901/tsfile/live/0136_1.m3u8
广东卫视,http://61.175.237.198:9901/tsfile/live/0125_1.m3u8
浙江卫视,http://61.175.237.198:9901/tsfile/live/0124_1.m3u8
北京卫视,http://61.175.237.198:9901/tsfile/live/0122_1.m3u8
江苏卫视,http://61.175.237.198:9901/tsfile/live/0127_1.m3u8
深圳卫视,http://61.175.237.198:9901/tsfile/live/0126_1.m3u8
东方卫视,http://61.175.237.198:9901/tsfile/live/0107_1.m3u8
安徽卫视,http://61.175.237.198:9901/tsfile/live/0130_1.m3u8
重庆卫视,http://61.175.237.198:9901/tsfile/live/0142_1.m3u8
四川卫视,http://61.175.237.198:9901/tsfile/live/0123_1.m3u8
江西卫视,http://61.175.237.198:9901/tsfile/live/0138_1.m3u8
广西卫视,http://61.175.237.198:9901/tsfile/live/0113_1.m3u8
浙江少儿,http://61.175.237.198:9901/tsfile/live/1008_1.m3u8
旅游卫视,http://61.175.237.198:9901/tsfile/live/0114_1.m3u8
山东卫视,http://61.175.237.198:9901/tsfile/live/0131_1.m3u8
辽宁卫视,http://61.175.237.198:9901/tsfile/live/0121_1.m3u8
吉林卫视,http://61.175.237.198:9901/tsfile/live/0116_1.m3u8
山西卫视,http://61.175.237.198:9901/tsfile/live/0118_1.m3u8
宁夏卫视,http://61.175.237.198:9901/tsfile/live/0112_1.m3u8
天津卫视,http://61.175.237.198:9901/tsfile/live/0135_1.m3u8
西藏卫视,http://61.175.237.198:9901/tsfile/live/0111_1.m3u8
青海卫视,http://61.175.237.198:9901/tsfile/live/0140_1.m3u8
贵州卫视,http://61.175.237.198:9901/tsfile/live/0120_1.m3u8
甘肃卫视,http://61.175.237.198:9901/tsfile/live/0141_1.m3u8
黑龙江卫视,http://61.175.237.198:9901/tsfile/live/0143_1.m3u8
东南卫视,http://61.175.237.198:9901/tsfile/live/0137_1.m3u8
云南卫视,http://61.175.237.198:9901/tsfile/live/0119_1.m3u8
民生休闲,http://61.175.237.198:9901/tsfile/live/1005_1.m3u8
浙江新闻,http://61.175.237.198:9901/tsfile/live/1006_1.m3u8
杭州影视,http://61.175.237.198:9901/tsfile/live/1007_1.m3u8
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
CCTV-1,http://61.136.67.238:50085/tsfile/live/0001_1.m3u8
CCTV-1,http://61.138.128.226:19901/tsfile/live/0001_1.m3u8
CCTV-1,http://124.165.251.82:9999/tsfile/live/0001_1.m3u8
CCTV-1,http://59.62.8.250:9901/tsfile/live/0001_1.m3u8
CCTV-1,http://220.164.192.48:50085/tsfile/live/0002_1.m3u8
CCTV-1,http://175.10.228.46:8081/tsfile/live/0001_1.m3u8
CCTV-1,http://117.27.190.42:9998/tsfile/live/23232_1.m3u8
CCTV-1,http://112.99.200.2:9901/tsfile/live/0001_2.m3u8
CCTV-1,http://123.138.216.44:9902/tsfile/live/0001_1.m3u8
CCTV-1,http://58.51.111.46:1111/tsfile/live/0001_1.m3u8
CCTV-2,http://124.165.251.82:9999/tsfile/live/0002_1.m3u8
CCTV-2,http://61.136.67.238:50085/tsfile/live/0002_1.m3u8
CCTV-2,http://61.138.128.226:19901/tsfile/live/0002_1.m3u8
CCTV-2,http://175.10.228.46:8081/tsfile/live/0002_1.m3u8
CCTV-2,http://117.27.190.42:9998/tsfile/live/23233_1.m3u8
CCTV-2,http://59.62.8.250:9901/tsfile/live/0002_1.m3u8
CCTV-2,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8
CCTV-2,http://112.99.200.2:9901/tsfile/live/0002_2.m3u8
CCTV-2,http://58.51.111.46:1111/tsfile/live/0002_1.m3u8
CCTV-2,http://123.138.216.44:9902/tsfile/live/0002_1.m3u8
CCTV-3,http://61.136.67.238:50085/tsfile/live/0003_1.m3u8
CCTV-3,http://61.138.128.226:19901/tsfile/live/0003_1.m3u8
CCTV-3,http://124.165.251.82:9999/tsfile/live/0003_1.m3u8
CCTV-3,http://59.62.8.250:9901/tsfile/live/0003_1.m3u8
CCTV-3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8
CCTV-3,http://175.10.228.46:8081/tsfile/live/0003_1.m3u8
CCTV-3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8
CCTV-3,http://112.99.200.2:9901/tsfile/live/0003_2.m3u8
CCTV-3,http://58.51.111.46:1111/tsfile/live/0003_1.m3u8
CCTV-3,http://123.138.216.44:9902/tsfile/live/0003_1.m3u8
CCTV-4,http://124.165.251.82:9999/tsfile/live/0004_1.m3u8
CCTV-4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8
CCTV-4,http://175.10.228.46:8081/tsfile/live/0004_1.m3u8
CCTV-4,http://117.27.190.42:9998/tsfile/live/23235_1.m3u8
CCTV-4,http://220.164.192.48:50085/tsfile/live/0005_1.m3u8
CCTV-4,http://59.62.8.250:9901/tsfile/live/0004_1.m3u8
CCTV-4,http://112.99.200.2:9901/tsfile/live/0004_1.m3u8
CCTV-4,http://58.51.111.46:1111/tsfile/live/1004_1.m3u8
CCTV-4,http://123.138.216.44:9902/tsfile/live/0004_1.m3u8
CCTV-5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8
CCTV-5,http://61.138.128.226:19901/tsfile/live/0005_1.m3u8
CCTV-5,http://124.165.251.82:9999/tsfile/live/0005_1.m3u8
CCTV-5,http://59.62.8.250:9901/tsfile/live/0005_1.m3u8
CCTV-5,http://175.10.228.46:8081/tsfile/live/0005_1.m3u8
CCTV-5,http://117.27.190.42:9998/tsfile/live/23236_1.m3u8
CCTV-5,http://112.99.200.2:9901/tsfile/live/0005_1.m3u8
CCTV-5,http://220.164.192.48:50085/tsfile/live/0006_1.m3u8
CCTV-5,http://123.138.216.44:9902/tsfile/live/0005_1.m3u8
CCTV-5,http://58.51.111.46:1111/tsfile/live/1005_1.m3u8
CCTV-5+,http://124.165.251.82:9999/tsfile/live/0019_1.m3u8
CCTV-5+,http://61.136.67.238:50085/tsfile/live/0006_1.m3u8
CCTV-5+,http://61.138.128.226:19901/tsfile/live/1006_1.m3u8
CCTV-5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8
CCTV-5+,http://58.51.111.46:1111/tsfile/live/1021_1.m3u8
CCTV-5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8
CCTV-6,http://61.136.67.238:50085/tsfile/live/0007_1.m3u8
CCTV-6,http://124.165.251.82:9999/tsfile/live/0006_1.m3u8
CCTV-6,http://175.10.228.46:8081/tsfile/live/0006_1.m3u8
CCTV-6,http://59.62.8.250:9901/tsfile/live/0006_1.m3u8
CCTV-6,http://117.27.190.42:9998/tsfile/live/23237_1.m3u8
CCTV-6,http://220.164.192.48:50085/tsfile/live/0007_1.m3u8
CCTV-6,http://112.99.200.2:9901/tsfile/live/0006_2.m3u8
CCTV-6,http://58.51.111.46:1111/tsfile/live/1006_1.m3u8
CCTV-6,http://123.138.216.44:9902/tsfile/live/0006_1.m3u8
CCTV-7,http://61.136.67.238:50085/tsfile/live/0008_1.m3u8
CCTV-7,http://61.138.128.226:19901/tsfile/live/0008_1.m3u8
CCTV-7,http://59.62.8.250:9901/tsfile/live/0007_1.m3u8
CCTV-7,http://117.27.190.42:9998/tsfile/live/23238_1.m3u8
CCTV-7,http://175.10.228.46:8081/tsfile/live/0007_1.m3u8
CCTV-7,http://112.99.200.2:9901/tsfile/live/0007_2.m3u8
CCTV-7,http://58.51.111.46:1111/tsfile/live/1007_1.m3u8
CCTV-7,http://220.164.192.48:50085/tsfile/live/0008_1.m3u8
CCTV-7,http://124.165.251.82:9999/tsfile/live/0007_1.m3u8
CCTV-7,http://123.138.216.44:9902/tsfile/live/0007_1.m3u8
CCTV-8,http://61.136.67.238:50085/tsfile/live/0009_1.m3u8
CCTV-8,http://124.165.251.82:9999/tsfile/live/0008_1.m3u8
CCTV-8,http://175.10.228.46:8081/tsfile/live/0008_1.m3u8
CCTV-8,http://61.138.128.226:19901/tsfile/live/0009_1.m3u8
CCTV-8,http://117.27.190.42:9998/tsfile/live/23239_1.m3u8
CCTV-8,http://220.164.192.48:50085/tsfile/live/0009_1.m3u8
CCTV-8,http://59.62.8.250:9901/tsfile/live/0008_1.m3u8
CCTV-8,http://112.99.200.2:9901/tsfile/live/0008_2.m3u8
CCTV-8,http://58.51.111.46:1111/tsfile/live/1008_1.m3u8
CCTV-8,http://123.138.216.44:9902/tsfile/live/0008_1.m3u8
CCTV-9,http://61.136.67.238:50085/tsfile/live/0010_1.m3u8
CCTV-9,http://61.138.128.226:19901/tsfile/live/0009_2.m3u8
CCTV-9,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8
CCTV-9,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8
CCTV-9,http://175.10.228.46:8081/tsfile/live/0009_1.m3u8
CCTV-9,http://124.165.251.82:9999/tsfile/live/0009_1.m3u8
CCTV-9,http://220.164.192.48:50085/tsfile/live/0010_1.m3u8
CCTV-9,http://123.138.216.44:9902/tsfile/live/0009_1.m3u8
CCTV-9,http://58.51.111.46:1111/tsfile/live/1009_1.m3u8
CCTV-10,http://61.136.67.238:50085/tsfile/live/0011_1.m3u8
CCTV-10,http://124.165.251.82:9999/tsfile/live/0010_1.m3u8
CCTV-10,http://59.62.8.250:9901/tsfile/live/0010_1.m3u8
CCTV-10,http://175.10.228.46:8081/tsfile/live/0010_1.m3u8
CCTV-10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8
CCTV-10,http://117.27.190.42:9998/tsfile/live/23241_1.m3u8
CCTV-10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8
CCTV-10,http://58.51.111.46:1111/tsfile/live/1010_1.m3u8
CCTV-10,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8
CCTV-11,http://117.27.190.42:9998/tsfile/live/23242_1.m3u8
CCTV-11,http://175.10.228.46:8081/tsfile/live/0011_1.m3u8
CCTV-11,http://59.62.8.250:9901/tsfile/live/0011_1.m3u8
CCTV-11,http://220.164.192.48:50085/tsfile/live/0012_1.m3u8
CCTV-11,http://58.51.111.46:1111/tsfile/live/1011_1.m3u8
CCTV-11,http://124.165.251.82:9999/tsfile/live/0011_1.m3u8
CCTV-11,http://123.138.216.44:9902/tsfile/live/0011_1.m3u8
CCTV-12,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8
CCTV-12,http://124.165.251.82:9999/tsfile/live/0012_1.m3u8
CCTV-12,http://175.10.228.46:8081/tsfile/live/0012_1.m3u8
CCTV-12,http://117.27.190.42:9998/tsfile/live/23243_1.m3u8
CCTV-12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8
CCTV-12,http://59.62.8.250:9901/tsfile/live/0012_1.m3u8
CCTV-12,http://220.164.192.48:50085/tsfile/live/0013_1.m3u8
CCTV-12,http://58.51.111.46:1111/tsfile/live/1012_1.m3u8
CCTV-12,http://123.138.216.44:9902/tsfile/live/0012_1.m3u8
CCTV-12,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8
CCTV-13,http://59.62.8.250:9901/tsfile/live/0013_1.m3u8
CCTV-13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8
CCTV-13,http://175.10.228.46:8081/tsfile/live/0013_1.m3u8
CCTV-13,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8
CCTV-13,http://112.99.200.2:9901/tsfile/live/0013_1.m3u8
CCTV-13,http://58.51.111.46:1111/tsfile/live/1013_1.m3u8
CCTV-13,http://124.165.251.82:9999/tsfile/live/0013_1.m3u8
CCTV-13,http://220.164.192.48:50085/tsfile/live/0014_1.m3u8
CCTV-13,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8
CCTV-13,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8
CCTV-14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8
CCTV-14,http://124.165.251.82:9999/tsfile/live/0014_1.m3u8
CCTV-14,http://175.10.228.46:8081/tsfile/live/0014_1.m3u8
CCTV-14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8
CCTV-14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8
CCTV-14,http://59.62.8.250:9901/tsfile/live/0014_1.m3u8
